Zip Code,Median,Mean,Pop
77562,49361.00,61439.00,10459.00
77563,51336.00,62635.00,9103.00
77564,46456.00,55117.00,1988.00
77565,77475.00,92052.00,5790.00
77566,73853.00,83068.00,28739.00
77568,49853.00,58843.00,14308.00
77571,67385.00,76254.00,35666.00
77573,86178.00,99571.00,71580.00
77575,49459.00,60828.00,15949.00
77577,51515.00,69430.00,1368.00
77578,83000.00,93982.00,12672.00
77580,66383.00,73342.00,312.00
77581,76239.00,85462.00,42383.00
77583,78343.00,96293.00,28531.00
77584,90567.00,105341.00,70228.00
77585,40753.00,59796.00,1014.00
77586,83480.00,101264.00,20970.00
77587,36835.00,48514.00,16568.00
77590,47157.00,60118.00,30374.00
77591,42682.00,52615.00,13131.00
77597,41315.00,52924.00,777.00
77598,53259.00,60857.00,23059.00
77611,59401.00,69346.00,8219.00
77612,47648.00,58057.00,8901.00
77613,64087.00,80142.00,1218.00
77614,71442.00,80935.00,603.00
77615,48412.00,56305.00,1012.00
77616,34057.00,45448.00,1136.00
77617,42568.00,54231.00,73.00
77619,49302.00,58753.00,16147.00
77622,56297.00,62816.00,1351.00
77623,42568.00,54231.00,448.00
77624,36400.00,51626.00,856.00
77625,50376.00,62830.00,8489.00
77627,58839.00,69605.00,21454.00
77629,60475.00,66137.00,877.00
77630,44317.00,56797.00,26796.00
77632,63563.00,72132.00,22776.00
77640,33011.00,42134.00,16875.00
77642,32467.00,44144.00,37111.00
77650,42568.00,54231.00,1896.00
77651,57512.00,71479.00,13043.00
77655,54875.00,65128.00,356.00
77656,46696.00,56027.00,17110.00
77657,59837.00,71282.00,20003.00
77659,59538.00,72053.00,4910.00
77660,34057.00,45448.00,1437.00
77661,50133.00,55379.00,962.00
77662,41858.00,52631.00,27035.00
77663,48169.00,59490.00,1353.00
77664,36893.00,49497.00,2681.00
77665,50996.00,57038.00,6446.00
77701,29094.00,38916.00,14674.00
77702,27683.00,47103.00,2893.00
77703,26682.00,36539.00,15006.00
77705,30771.00,38578.00,29645.00
77706,56992.00,85065.00,28258.00
77707,52788.00,67504.00,17080.00
77708,44857.00,52325.00,11518.00
77713,64936.00,80456.00,12788.00
77801,22783.00,34728.00,15449.00
77802,49736.00,63175.00,22042.00
77803,33063.00,39507.00,30252.00
77807,42800.00,56572.00,9699.00
77808,26227.00,33354.00,4491.00
77830,51515.00,57588.00,2534.00
77831,37134.00,47900.00,3426.00
77833,41157.00,62885.00,27492.00
77835,48933.00,68688.00,2351.00
77836,47808.00,55941.00,11896.00
77837,25226.00,38434.00,1587.00
77840,18380.00,28578.00,56171.00
77845,70172.00,88503.00,48938.00
77853,45688.00,56902.00,953.00
77855,38132.00,56014.00,238.00
77856,50816.00,63411.00,5096.00
77857,34850.00,47493.00,757.00
77859,31509.00,49649.00,6981.00
77861,53560.00,59235.00,2506.00
77864,36016.00,49142.00,7647.00
77865,38132.00,56014.00,1798.00
77867,57039.00,73236.00,105.00
77868,35290.00,42518.00,11083.00
77871,38632.00,55850.00,3368.00
77872,40298.00,55111.00,1716.00
77873,43568.00,55661.00,1292.00
77876,32883.00,45036.00,197.00
77878,35762.00,48169.00,475.00
77879,37135.00,47292.00,4670.00
77880,51902.00,67115.00,1879.00
77901,38710.00,48088.00,41548.00
77904,63290.00,81130.00,25002.00
77905,55344.00,70579.00,13981.00
77950,40655.00,54176.00,197.00
77951,44840.00,50382.00,2616.00
77954,42197.00,55251.00,11506.00
77957,48328.00,66152.00,8187.00
77960,52198.00,71475.00,121.00
77961,51957.00,59952.00,183.00
77962,51948.00,60111.00,3286.00
77963,51536.00,67397.00,5459.00
77964,36036.00,56205.00,7569.00
77968,65059.00,81619.00,2774.00
77969,53409.00,80764.00,154.00
77970,51957.00,59952.00,295.00
77971,51957.00,59952.00,911.00
77973,45806.00,55000.00,50.00
77974,55381.00,72354.00,455.00
77975,49705.00,50553.00,1860.00
77976,75917.00,86397.00,126.00
77977,60465.00,66116.00,718.00
77978,68448.00,76615.00,743.00
77979,44146.00,55195.00,17144.00
77982,40040.00,49841.00,1253.00
77983,40040.00,49841.00,2209.00
77984,49667.00,56296.00,4295.00
77987,43242.00,64189.00,161.00
77988,46385.00,61139.00,326.00
77990,40571.00,53483.00,699.00
77991,53409.00,80764.00,357.00
77993,52198.00,71475.00,148.00
77994,40155.00,53365.00,321.00
77995,36950.00,53254.00,9567.00
78001,30144.00,43024.00,33.00
78002,36388.00,47699.00,8255.00
78003,42085.00,55144.00,8689.00
78004,87672.00,119870.00,1183.00
78005,40034.00,51559.00,817.00
78006,76569.00,103831.00,27558.00
78008,47538.00,60912.00,345.00
78009,59923.00,67246.00,7255.00
78010,47247.00,61211.00,3386.00
78011,26926.00,38563.00,2082.00
78012,51136.00,53784.00,436.00
78013,47302.00,61903.00,5930.00
78014,30103.00,42962.00,4987.00
78015,116640.00,140246.00,9602.00
78016,39636.00,48452.00,9630.00
78017,42438.00,51178.00,4787.00
78019,31223.00,43694.00,1855.00
78021,25598.00,36536.00,107.00
78022,37807.00,51465.00,4627.00
78023,97812.00,113925.00,24330.00
78024,38381.00,54436.00,1436.00
78025,40929.00,59052.00,4956.00
78026,49006.00,52513.00,5861.00
78027,46739.00,60903.00,459.00
78028,45326.00,59978.00,37620.00
78039,53048.00,58693.00,1657.00
78040,23686.00,31525.00,42083.00
78041,46860.00,62588.00,44151.00
78043,31770.00,41227.00,42713.00
78044,46291.00,53058.00,648.00
78045,62418.00,71733.00,54713.00
78046,32331.00,39735.00,64548.00
78050,45550.00,62477.00,767.00
78052,52138.00,61834.00,6388.00
78055,47549.00,60133.00,1774.00
78056,63090.00,73227.00,1917.00
78057,37731.00,50181.00,871.00
78058,41123.00,59157.00,1256.00
78059,51406.00,65588.00,5387.00
78060,53656.00,58254.00,37.00
78061,32233.00,45711.00,11031.00
78063,44609.00,58635.00,9227.00
78064,50450.00,63205.00,14102.00
78065,35248.00,43670.00,10831.00
78066,67264.00,76932.00,591.00
78067,24615.00,48865.00,916.00
78069,41455.00,48486.00,5137.00
78070,82531.00,98374.00,14618.00
78071,53554.00,58143.00,4240.00
78073,38623.00,45954.00,8171.00
78075,43188.00,46889.00,99.00
78076,23963.00,41168.00,12612.00
78101,66640.00,79136.00,7898.00
78102,44827.00,55509.00,27593.00
78104,39098.00,56593.00,175.00
78107,50893.00,63434.00,360.00
78108,78876.00,84770.00,27770.00
78109,58005.00,63591.00,34603.00
78112,46750.00,54945.00,7941.00
78113,52529.00,63147.00,2435.00
78114,55692.00,68229.00,20103.00
78116,49461.00,61090.00,390.00
78117,47198.00,59325.00,545.00
78118,37528.00,51550.00,3976.00
78119,39021.00,47073.00,7680.00
78121,71009.00,77949.00,11381.00
78122,28192.00,35751.00,418.00
78123,46603.00,62922.00,2397.00
78124,60306.00,69272.00,5609.00
78125,38229.00,55769.00,96.00
78130,56272.00,69242.00,59546.00
78132,84926.00,103939.00,19139.00
78133,60008.00,71493.00,16269.00
78140,31076.00,38135.00,3380.00
78141,43407.00,58876.00,596.00
78142,38229.00,55769.00,119.00
78143,53846.00,57644.00,85.00
78144,49461.00,61090.00,45.00
78145,38229.00,55769.00,103.00
78146,38229.00,55769.00,771.00
78147,58182.00,67166.00,1919.00
78148,57290.00,66831.00,20139.00
78150,70227.00,63279.00,11.00
78151,27671.00,39054.00,1347.00
78152,64157.00,72545.00,2294.00
78154,77200.00,85121.00,30347.00
78155,48504.00,59350.00,45341.00
78159,52227.00,55986.00,1023.00
78160,53865.00,57545.00,4273.00
78161,53955.00,57073.00,864.00
78162,38229.00,55769.00,375.00
78163,92297.00,109268.00,9838.00
78164,44756.00,59969.00,3796.00
78201,32231.00,41258.00,45307.00
78202,21816.00,30712.00,11691.00
78203,23685.00,29252.00,6099.00
78204,32146.00,41460.00,11125.00
78205,25779.00,69618.00,1453.00
78207,22893.00,30557.00,55514.00
78208,21809.00,26147.00,3736.00
78209,70758.00,106227.00,39197.00
78210,31576.00,39714.00,36865.00
78211,30527.00,36845.00,31944.00
78212,41266.00,64277.00,28415.00
78213,40450.00,50202.00,40396.00
78214,28470.00,36992.00,23341.00
78215,27045.00,59816.00,1150.00
78216,47542.00,62095.00,40267.00
78217,45881.00,59010.00,32165.00
78218,35393.00,45002.00,31917.00
78219,39829.00,44012.00,15225.00
78220,30467.00,38329.00,15965.00
78221,36193.00,43168.00,35990.00
78222,46838.00,53944.00,19408.00
78223,38858.00,43947.00,50637.00
78224,37822.00,46828.00,17601.00
78225,30710.00,39026.00,13025.00
78226,28708.00,37079.00,6644.00
78227,36847.00,44811.00,46077.00
78228,32230.00,40938.00,58811.00
78229,32749.00,43803.00,28804.00
78230,61084.00,80761.00,39089.00
78231,74444.00,105885.00,7906.00
78232,72727.00,88462.00,35120.00
78233,53220.00,60121.00,43710.00
78234,55375.00,69777.00,7126.00
78235,35169.00,42759.00,357.00
78236,41355.00,46158.00,10392.00
78237,26040.00,33742.00,36929.00
78238,37848.00,46152.00,23514.00
78239,51102.00,60353.00,28736.00
78240,49486.00,59237.00,51111.00
78242,32211.00,40742.00,31395.00
78243,50223.00,45090.00,235.00
78244,54534.00,59004.00,30757.00
78245,52173.00,57378.00,56511.00
78247,69077.00,76123.00,49176.00
78248,109943.00,132906.00,13638.00
78249,58880.00,71081.00,49951.00
78250,61009.00,66752.00,54903.00
78251,62010.00,69077.00,49435.00
78252,39960.00,49687.00,7372.00
78253,76926.00,85554.00,29007.00
78254,71269.00,76889.00,44796.00
78255,105611.00,130447.00,10826.00
78256,83986.00,107077.00,6855.00
78257,107999.00,202475.00,3946.00
78258,112080.00,132929.00,40586.00
78259,99237.00,110361.00,22660.00
78260,102770.00,116587.00,24844.00
78261,93375.00,105898.00,13513.00
78263,56547.00,66198.00,4673.00
78264,48855.00,55724.00,12339.00
78266,103314.00,123553.00,5591.00
78330,48275.00,72365.00,878.00
78332,38783.00,49109.00,28710.00
78335,81022.00,100603.00,4.00
78336,40301.00,54662.00,11949.00
78338,48333.00,36756.00,37.00
78339,33304.00,45236.00,632.00
78340,40645.00,53987.00,379.00
78341,31454.00,43178.00,1760.00
78342,43798.00,55492.00,386.00
78343,46669.00,55746.00,4525.00
78344,28934.00,42053.00,474.00
78349,31444.00,43172.00,505.00
78351,54701.00,58899.00,621.00
78352,53219.00,60444.00,179.00
78353,41389.00,49839.00,433.00
78355,24078.00,37591.00,7081.00
78357,32675.00,43957.00,3161.00
78358,40918.00,59304.00,709.00
78359,26895.00,37105.00,1944.00
78361,27532.00,25610.00,3087.00
78362,54590.00,61095.00,9447.00
78363,36657.00,49710.00,30463.00
78368,32929.00,42804.00,9227.00
78369,30982.00,59023.00,444.00
78370,53638.00,62890.00,4877.00
78371,29075.00,43218.00,404.00
78372,40191.00,55724.00,5452.00
78373,40812.00,65856.00,3585.00
78374,61264.00,72072.00,16620.00
78375,30810.00,38541.00,3352.00
78376,31444.00,43172.00,554.00
78377,44186.00,49612.00,3821.00
78379,56649.00,69342.00,1585.00
78380,43385.00,54036.00,23141.00
78382,42574.00,58356.00,19364.00
78383,43364.00,59140.00,3539.00
78384,28308.00,44575.00,6640.00
78385,48333.00,36756.00,277.00
78387,36144.00,45380.00,9574.00
78389,39894.00,52171.00,1541.00
78390,47610.00,57071.00,5616.00
78391,39773.00,52063.00,325.00
78393,40645.00,53987.00,2379.00
78401,16788.00,31008.00,5391.00
78402,30441.00,62884.00,536.00
78404,35514.00,57300.00,17236.00
78405,26219.00,32199.00,16867.00
78406,25683.00,31670.00,1402.00
78407,25116.00,32962.00,2955.00
78408,23985.00,32681.00,12061.00
78409,34930.00,44944.00,2939.00
78410,62773.00,73206.00,26387.00
78411,42170.00,58387.00,28024.00
78412,42961.00,55286.00,36003.00
78413,65271.00,76636.00,36953.00
78414,72441.00,89778.00,30165.00
78415,37414.00,45328.00,39271.00
78416,29876.00,40341.00,15508.00
78417,40410.00,48369.00,4176.00
78418,54848.00,69249.00,29854.00
78419,41815.00,54768.00,694.00
78501,34050.00,45892.00,61219.00
78503,37852.00,55726.00,21706.00
78504,57876.00,75532.00,48703.00
78516,31352.00,40137.00,33722.00
78520,28507.00,40161.00,59408.00
78521,26141.00,35726.00,93808.00
78526,40019.00,50866.00,42460.00
78535,42551.00,50642.00,581.00
78536,29722.00,98048.00,451.00
78537,25050.00,33973.00,39454.00
78538,22241.00,33547.00,10210.00
78539,51797.00,63175.00,30783.00
78541,29878.00,39839.00,42431.00
78542,25862.00,36450.00,53511.00
78543,19973.00,37240.00,8447.00
78545,27837.00,43939.00,555.00
78548,27038.00,44457.00,675.00
78549,26430.00,35109.00,990.00
78550,34739.00,46642.00,53152.00
78552,39849.00,55978.00,34111.00
78557,30382.00,41794.00,12547.00
78558,29593.00,44872.00,882.00
78559,26038.00,37890.00,12751.00
78560,24776.00,36211.00,4368.00
78561,22325.00,40028.00,779.00
78562,21915.00,35524.00,2868.00
78563,46773.00,50877.00,376.00
78564,24615.00,48865.00,270.00
78565,21052.00,29881.00,402.00
78566,35117.00,49954.00,16230.00
78567,27639.00,33878.00,533.00
78569,24155.00,37375.00,4039.00
78570,23494.00,33474.00,32525.00
78572,38821.00,50850.00,75221.00
78573,35089.00,49229.00,34890.00
78574,30586.00,41422.00,57071.00
78575,45930.00,64022.00,8056.00
78576,23613.00,32229.00,8775.00
78577,29827.00,39398.00,70840.00
78578,33081.00,47450.00,12516.00
78579,23476.00,34475.00,4580.00
78580,23002.00,36398.00,14963.00
78582,27232.00,41774.00,40455.00
78583,32418.00,39429.00,6623.00
78584,21450.00,29805.00,18128.00
78585,29625.00,41207.00,396.00
78586,32691.00,42427.00,55878.00
78588,29722.00,98048.00,238.00
78589,31357.00,38907.00,38004.00
78590,22325.00,40028.00,289.00
78591,29368.00,91872.00,265.00
78592,17576.00,24464.00,836.00
78593,27732.00,39470.00,6324.00
78594,14962.00,31271.00,1990.00
78595,21052.00,29881.00,6082.00
78596,30685.00,42354.00,63844.00
78597,52145.00,78925.00,2885.00
78598,22325.00,40028.00,226.00
78602,55007.00,64998.00,25160.00
78605,50320.00,64340.00,4952.00
78606,40812.00,59283.00,5205.00
78607,35373.00,46663.00,166.00
78608,49865.00,62518.00,434.00
78609,34463.00,48405.00,2012.00
78610,80378.00,90965.00,23502.00
78611,48584.00,61780.00,12977.00
78612,57701.00,69763.00,11457.00
78613,77679.00,90182.00,65099.00
78614,44110.00,49153.00,456.00
78615,62532.00,80476.00,1290.00
78616,50879.00,64876.00,7092.00
78617,42002.00,50346.00,20265.00
78618,47983.00,66213.00,324.00
78619,91515.00,107946.00,3026.00
78620,86406.00,103467.00,14367.00
78621,51266.00,61011.00,21659.00
78622,37917.00,50057.00,296.00
78623,66661.00,70540.00,813.00
78624,52061.00,65398.00,21513.00
78626,55453.00,65397.00,25996.00
78628,78763.00,93345.00,23727.00
78629,42355.00,55159.00,11887.00
78631,46925.00,67432.00,2395.00
78632,42272.00,58190.00,910.00
78633,58823.00,70231.00,15709.00
78634,71756.00,77988.00,22791.00
78635,52805.00,75578.00,149.00
78636,52513.00,75200.00,3749.00
78638,47222.00,53254.00,2005.00
78639,37820.00,50500.00,7334.00
78640,63641.00,69747.00,42954.00
78641,70098.00,81381.00,44295.00
78642,74165.00,81271.00,9467.00
78643,39176.00,53570.00,6139.00
78644,44431.00,53882.00,17081.00
78645,66261.00,86158.00,9773.00
78648,40161.00,49760.00,7683.00
78650,55176.00,64402.00,1599.00
78652,94441.00,106125.00,4466.00
78653,56674.00,68316.00,16375.00
78654,44655.00,60053.00,17553.00
78655,38939.00,50237.00,2739.00
78656,39221.00,50820.00,2271.00
78657,65898.00,92073.00,5509.00
78659,58757.00,66603.00,2903.00
78660,72566.00,81349.00,68789.00
78661,39248.00,52634.00,335.00
78662,52591.00,69171.00,2268.00
78663,55545.00,77708.00,746.00
78664,64587.00,75576.00,52932.00
78665,82625.00,90795.00,35985.00
78666,34976.00,45893.00,63836.00
78669,86743.00,105685.00,8731.00
78670,40473.00,50084.00,168.00
78671,56312.00,76021.00,654.00
78672,35386.00,46638.00,931.00
78675,56788.00,76522.00,188.00
78676,64590.00,88665.00,12602.00
78677,51965.00,55765.00,92.00
78681,91674.00,99772.00,50606.00
78701,65353.00,129093.00,6841.00
78702,31715.00,45128.00,21334.00
78703,80708.00,129537.00,19307.00
78704,47497.00,64064.00,42117.00
78705,14590.00,26432.00,31340.00
78712,8321.00,12821.00,860.00
78717,98157.00,109267.00,22538.00
78719,52382.00,60811.00,1764.00
78721,30019.00,36317.00,11425.00
78722,41729.00,56325.00,5901.00
78723,40820.00,53438.00,28330.00
78724,38909.00,45950.00,21696.00
78725,52555.00,60121.00,6083.00
78726,89862.00,119959.00,13122.00
78727,67287.00,77216.00,26689.00
78728,51163.00,59428.00,20299.00
78729,59267.00,68418.00,27108.00
78730,121702.00,164675.00,7955.00
78731,66320.00,92031.00,17465.00
78732,120657.00,142769.00,14060.00
78733,125088.00,165335.00,8762.00
78734,82471.00,112694.00,17655.00
78735,78171.00,130697.00,16131.00
78736,79837.00,88374.00,6946.00
78737,109027.00,124373.00,12081.00
78738,115761.00,148243.00,12134.00
78739,125257.00,139929.00,16792.00
78741,28600.00,36263.00,44935.00
78742,24223.00,33679.00,820.00
78744,40834.00,46401.00,42820.00
78745,40987.00,49678.00,48532.00
78746,144895.00,202076.00,26928.00
78747,56943.00,70423.00,14808.00
78748,66880.00,78273.00,40651.00
78749,81805.00,89939.00,34449.00
78750,83540.00,101234.00,26814.00
78751,37072.00,53651.00,14385.00
78752,30477.00,42032.00,18064.00
78753,39658.00,49108.00,49301.00
78754,57934.00,66188.00,15036.00
78756,49860.00,68180.00,7194.00
78757,53358.00,66369.00,21310.00
78758,42886.00,51581.00,44072.00
78759,73831.00,91009.00,37767.00
78801,35892.00,52449.00,21780.00
78802,39356.00,53615.00,242.00
78827,20343.00,28397.00,1219.00
78828,37355.00,63949.00,258.00
78829,22793.00,24542.00,1207.00
78830,20324.00,28375.00,786.00
78832,24388.00,36953.00,3598.00
78833,30826.00,40981.00,1299.00
78834,31825.00,41701.00,7829.00
78836,20324.00,28375.00,128.00
78837,45917.00,66252.00,281.00
78838,30728.00,46703.00,275.00
78839,20334.00,29554.00,8578.00
78840,37761.00,47935.00,48144.00
78843,39505.00,46978.00,336.00
78850,53750.00,67999.00,1145.00
78852,27900.00,36717.00,46186.00
78861,46237.00,58384.00,13701.00
78870,39144.00,53445.00,984.00
78871,45917.00,66252.00,45.00
78872,22084.00,41300.00,1905.00
78873,29186.00,36542.00,1788.00
78877,31179.00,40063.00,989.00
78879,29016.00,38265.00,264.00
78880,39935.00,72603.00,1682.00
78881,28448.00,44876.00,2335.00
78883,47515.00,60555.00,353.00
78884,37331.00,52022.00,1158.00
78885,46457.00,58604.00,120.00
78886,41427.00,55125.00,647.00
78931,58095.00,64455.00,323.00
78932,48589.00,61973.00,757.00
78933,55987.00,69063.00,1433.00
78934,44453.00,59573.00,6712.00
78935,42633.00,59055.00,978.00
78938,54450.00,65201.00,471.00
78940,54339.00,64570.00,2098.00
78941,46435.00,57352.00,2962.00
78942,42911.00,56897.00,8989.00
78943,38618.00,51509.00,352.00
78944,58095.00,64455.00,562.00
78945,43034.00,65104.00,10494.00
78946,49988.00,60286.00,960.00
78947,57390.00,68058.00,4475.00
78948,45688.00,56902.00,850.00
78949,48659.00,60796.00,517.00
78950,55951.00,66128.00,2038.00
78951,40583.00,52622.00,26.00
78953,47979.00,60783.00,934.00
78954,49424.00,59339.00,1071.00
78956,38491.00,52819.00,5381.00
78957,44648.00,53464.00,9067.00
78959,36861.00,47669.00,1837.00
78962,40127.00,52515.00,4733.00
78963,54396.00,70047.00,909.00
79001,51256.00,63113.00,249.00
79003,55170.00,76712.00,162.00
79005,58050.00,63458.00,1735.00
79007,42295.00,53847.00,14542.00
79009,40181.00,51549.00,2166.00
79010,54735.00,67354.00,802.00
79011,57717.00,74702.00,236.00
79012,63234.00,76641.00,976.00
79013,51596.00,60645.00,3423.00
79014,61974.00,71135.00,3771.00
79015,49016.00,65970.00,19277.00
79016,25625.00,44444.00,94.00
79018,64647.00,77467.00,548.00
